node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
198.18.40.34,2026-05-10 09:00:00,54,47,47,0.8703703703703703,0.8645961284637451,0.999998152256012,41,35,35,0.8536585365853658,13,12,12,0.9230769230769231,2,1,11,0.5555555555555556,0.0,0.9,0.8200709294753623,0.8464176864960254,0.8713206671656202,uncertain,Bot:10; DoS Slowhttptest:9; DoS slowloris:9
172.16.30.30,2026-05-10 09:00:00,206,172,172,0.8349514563106796,0.8290262818336487,0.9999993443489075,106,90,90,0.8490566037735849,100,82,82,0.82,8,5,19,0.4854368932038835,0.0,1.0,0.8419056221236723,0.8290863302684413,0.8702468617205481,suspected_compromised_host,Bot:57; Infiltration:29; PortScan:27
198.18.40.33,2026-05-10 09:00:00,54,46,46,0.8518518518518519,0.8438228964805603,0.999998152256012,41,35,35,0.8536585365853658,13,11,11,0.8461538461538461,2,1,10,0.5,0.0,0.9,0.8201314430909705,0.8177584310720016,0.8601722483366644,uncertain,DoS Slowhttptest:10; Bot:9; DoS slowloris:8
198.18.40.32,2026-05-10 09:00:00,54,46,46,0.8518518518518519,0.8456873893737793,0.999998152256012,41,34,34,0.8292682926829268,13,12,12,0.9230769230769231,2,1,10,0.48148148148148145,0.0,0.9,0.8109394558190958,0.8488913090565265,0.8555727055186934,uncertain,Bot:10; DoS Slowhttptest:9; DoS slowloris:9
198.18.40.31,2026-05-10 09:00:00,56,44,44,0.7857142857142857,0.792803943157196,0.999998152256012,42,35,35,0.8333333333333334,14,9,9,0.6428571428571429,2,1,11,0.5,0.0,0.9333333333333333,0.8175437523353668,0.7438106686822952,0.7815343191226324,uncertain,DoS Slowhttptest:9; DoS slowloris:8; Bot:8
172.16.10.10,2026-05-10 09:00:00,182,163,163,0.8956043956043956,0.8962586522102356,0.9999998211860657,182,163,163,0.8956043956043956,0,0,0,0.0,5,0,54,0.5439560439560439,0.0,1.0,0.8588398969770965,0.0,0.528185542173438,suspected_attacker,DDoS:65; PortScan:47; DoS Hulk:21
172.16.20.21,2026-05-10 09:00:00,177,156,156,0.8813559322033898,0.8797376155853271,0.9999982118606567,0,0,0,0.0,177,156,156,0.8813559322033898,0,6,0,0.5536723163841808,0.0,1.0,0.0,0.8540273781316998,0.5212055903370097,suspected_victim,DoS Slowhttptest:47; DoS slowloris:42; DDoS:37
10.40.20.23,2026-05-10 09:00:00,41,38,38,0.926829268292683,0.9128179550170898,0.9999990463256836,0,0,0,0.0,41,38,38,0.926829268292683,0,2,0,0.5365853658536586,0.0,0.6833333333333333,0.0,0.7930379987885212,0.4989870090794758,uncertain,DDoS:12; PortScan:9; DoS Hulk:5
10.40.20.22,2026-05-10 09:00:00,41,36,36,0.8780487804878049,0.8767091631889343,0.9999998211860657,0,0,0,0.0,41,36,36,0.8780487804878049,0,2,0,0.43902439024390244,0.0,0.6833333333333333,0.0,0.7734279101133994,0.4802037135614613,uncertain,DDoS:13; PortScan:9; DoS Hulk:4
10.40.20.21,2026-05-10 09:00:00,41,36,36,0.8780487804878049,0.8743148446083069,0.9999992251396179,0,0,0,0.0,41,36,36,0.8780487804878049,0,2,0,0.4878048780487805,0.0,0.6833333333333333,0.0,0.776123187446659,0.47960513391630444,uncertain,DDoS:12; PortScan:9; DoS Hulk:4
10.40.10.11,2026-05-10 11:00:00,279,47,43,0.16845878136200718,0.17577709257602692,0.9999675154685974,228,38,35,0.16666666666666666,51,9,8,0.17647058823529413,7,2,63,0.5448028673835126,0.0,1.0,0.5616826943556468,0.5749672931783341,0.37763602941640817,uncertain,Bot:15; PortScan:9; DDoS:5
10.40.10.12,2026-05-10 11:00:00,150,25,22,0.16666666666666666,0.16504493355751038,0.9967610239982605,99,14,12,0.1414141414141414,51,11,10,0.21568627450980393,4,2,24,0.49333333333333335,0.0,1.0,0.5648379785845978,0.573991397397191,0.36701880914695334,uncertain,Bot:11; Web Attack � XSS:4; DoS Hulk:3
198.18.40.31,2026-05-10 11:00:00,152,23,21,0.1513157894736842,0.15517184138298035,0.9983251690864563,77,13,12,0.16883116883116883,75,10,9,0.13333333333333333,3,3,19,0.506578947368421,0.0,1.0,0.5607619848731277,0.55785486916701,0.35905611824048195,uncertain,Bot:10; PortScan:3; DDoS:2
198.18.40.33,2026-05-10 11:00:00,150,23,20,0.15333333333333332,0.15943191945552826,0.9992982149124146,76,16,14,0.21052631578947367,74,7,6,0.0945945945945946,3,3,28,0.46,0.0,1.0,0.5803610361160192,0.5749427156673895,0.3489030249089271,uncertain,Bot:10; PortScan:3; Web Attack � XSS:3
10.40.10.13,2026-05-10 11:00:00,150,19,17,0.12666666666666668,0.1359904706478119,0.998339056968689,99,10,9,0.10101010101010101,51,9,8,0.17647058823529413,4,2,21,0.44,0.0,1.0,0.5615601007685517,0.5646707696073197,0.3396339812983166,uncertain,Bot:7; DDoS:4; SSH-Patator:3
10.40.20.22,2026-05-10 11:00:00,43,11,11,0.2558139534883721,0.25563904643058777,0.9998816251754761,0,0,0,0.0,43,11,11,0.2558139534883721,0,1,0,0.5813953488372093,0.0,0.7166666666666667,0.0,0.5171817477653361,0.20465588563865472,uncertain,PortScan:3; Bot:3; DoS Hulk:1
198.18.40.34,2026-05-10 11:00:00,74,12,10,0.16216216216216217,0.17646171152591705,0.9431363940238953,0,0,0,0.0,74,12,10,0.16216216216216217,0,3,0,0.5135135135135135,0.0,1.0,0.0,0.567980428257504,0.2015478603139117,uncertain,SSH-Patator:3; Bot:3; DDoS:3
198.18.40.32,2026-05-10 11:00:00,74,12,11,0.16216216216216217,0.16191990673542023,0.9999258518218994,0,0,0,0.0,74,12,11,0.16216216216216217,0,3,0,0.5135135135135135,0.0,1.0,0.0,0.5720195940144233,0.1979124091162875,uncertain,Bot:3; Web Attack � Sql Injection:3; Web Attack � XSS:2
10.40.20.21,2026-05-10 11:00:00,43,5,5,0.11627906976744186,0.12549974024295807,0.9700289368629456,0,0,0,0.0,43,5,5,0.11627906976744186,0,1,0,0.4418604651162791,0.0,0.4479166666666667,0.0,0.3928017684563186,0.11062033234756122,uncertain,SSH-Patator:2; DDoS:1; Bot:1
10.40.20.23,2026-05-10 11:00:00,43,5,4,0.11627906976744186,0.12248852849006653,0.9999675154685974,0,0,0,0.0,43,5,4,0.11627906976744186,0,1,0,0.6046511627906976,0.0,0.35833333333333334,0.0,0.3805731958890146,0.09866961274267166,uncertain,Bot:3; PortScan:1; DoS GoldenEye:1
10.40.20.21,2026-05-10 12:00:00,146,28,26,0.1917808219178082,0.17865124344825745,0.9999557733535767,63,8,8,0.12698412698412698,83,20,18,0.24096385542168675,2,7,18,0.4452054794520548,0.0,1.0,0.5558628410573989,0.5979945566400466,0.37111421334086414,uncertain,Bot:8; Web Attack � Sql Injection:5; PortScan:3
10.40.20.23,2026-05-10 12:00:00,97,16,15,0.16494845360824742,0.159086674451828,0.9817879796028137,63,10,9,0.15873015873015872,34,6,6,0.17647058823529413,2,5,20,0.5257731958762887,0.0,1.0,0.5614461055823734,0.5992186737411163,0.3703804069536541,uncertain,Bot:5; Web Attack � Sql Injection:2; SSH-Patator:2
10.40.20.22,2026-05-10 12:00:00,122,18,17,0.14754098360655737,0.14321504533290863,0.9999692440032959,63,11,10,0.1746031746031746,59,7,7,0.11864406779661017,2,6,16,0.47540983606557374,0.0,1.0,0.5565312141085428,0.5463425898306595,0.35090517839352164,uncertain,Web Attack � Sql Injection:4; Bot:3; PortScan:3
10.40.10.11,2026-05-10 12:00:00,99,15,14,0.15151515151515152,0.14528733491897583,0.9999692440032959,60,12,11,0.2,39,3,3,0.07692307692307693,3,1,15,0.4444444444444444,0.0,1.0,0.5737865845181725,0.4949867912592032,0.30845178710969734,uncertain,Bot:5; DoS Hulk:3; SSH-Patator:2
198.18.40.31,2026-05-10 12:00:00,11,3,3,0.2727272727272727,0.2933054566383362,0.9817879796028137,11,3,3,0.2727272727272727,0,0,0,0.0,3,0,6,0.45454545454545453,0.0,0.06874999999999999,0.4338148154092557,0.0,0.13431713120503858,uncertain,Bot:3
10.40.10.12,2026-05-10 12:00:00,39,6,6,0.15384615384615385,0.1445073038339615,0.9477061629295349,0,0,0,0.0,39,6,6,0.15384615384615385,0,1,0,0.5128205128205128,0.0,0.48750000000000004,0.0,0.4235858188989835,0.12783355672772115,uncertain,Bot:2; Web Attack � Sql Injection:1; SSH-Patator:1
10.40.10.13,2026-05-10 12:00:00,39,5,4,0.1282051282051282,0.1202150210738182,0.9675519466400146,0,0,0,0.0,39,5,4,0.1282051282051282,0,1,0,0.4358974358974359,0.0,0.325,0.0,0.383224204259041,0.0963197809094802,uncertain,Bot:2; Web Attack � Sql Injection:1; Web Attack � XSS:1
198.18.40.33,2026-05-10 12:00:00,11,1,1,0.09090909090909091,0.09670602530241013,0.8477901220321655,11,1,1,0.09090909090909091,0,0,0,0.0,3,0,5,0.6363636363636364,0.0,0.022916666666666665,0.3497434585383444,0.0,0.043074470340754054,uncertain,DDoS:1
198.18.40.32,2026-05-10 12:00:00,11,1,1,0.09090909090909091,0.09379773586988449,0.9442916512489319,11,1,1,0.09090909090909091,0,0,0,0.0,3,0,4,0.45454545454545453,0.0,0.022916666666666665,0.37386884084253597,0.0,0.042347397982622645,uncertain,Web Attack � XSS:1
198.18.40.34,2026-05-10 12:00:00,11,1,1,0.09090909090909091,0.09369804710149765,0.8507328629493713,11,1,1,0.09090909090909091,0,0,0,0.0,3,0,5,0.5454545454545454,0.0,0.022916666666666665,0.35047914376764583,0.0,0.042322475790525935,uncertain,DDoS:1
198.18.40.33,2026-05-10 13:00:00,7,2,2,0.2857142857142857,0.3107028603553772,0.998115599155426,7,2,2,0.2857142857142857,0,0,0,0.0,3,0,3,0.14285714285714285,0.0,0.029166666666666667,0.43395239994639445,0.0,0.1366414888983681,uncertain,PortScan:1; SSH-Patator:1
10.40.20.23,2026-05-10 13:00:00,10,1,1,0.1,0.15516844391822815,0.7300512790679932,0,0,0,0.0,10,1,1,0.1,0,4,0,0.3,0.0,0.020833333333333332,0.0,0.3238149031003316,0.059443152646223706,uncertain,SSH-Patator:1
10.40.20.22,2026-05-10 13:00:00,9,1,1,0.1111111111111111,0.11282607167959213,0.998115599155426,0,0,0,0.0,9,1,1,0.1111111111111111,0,4,0,0.2222222222222222,0.0,0.01875,0.0,0.395145219233301,0.05101467764212026,uncertain,PortScan:1
198.18.40.34,2026-05-10 13:00:00,7,0,0,0.0,0.04485520347952843,0.2962057590484619,7,0,0,0.0,0,0,0,0.0,3,0,3,0.2857142857142857,0.0,0.0,0.0,0.0,0.011213800869882107,uncertain,BENIGN
10.40.20.21,2026-05-10 13:00:00,9,0,0,0.0,0.03186341002583504,0.1365523338317871,0,0,0,0.0,9,0,0,0.0,0,4,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.00796585250645876,uncertain,BENIGN
198.18.40.31,2026-05-10 13:00:00,7,0,0,0.0,0.028135964646935463,0.18607747554779053,7,0,0,0.0,0,0,0,0.0,3,0,3,0.2857142857142857,0.0,0.0,0.0,0.0,0.007033991161733866,uncertain,BENIGN
198.18.40.32,2026-05-10 13:00:00,7,0,0,0.0,0.02400447614490986,0.1365523338317871,7,0,0,0.0,0,0,0,0.0,3,0,5,0.42857142857142855,0.0,0.0,0.0,0.0,0.006001119036227465,uncertain,BENIGN
