node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
10.10.10.15,2026-05-11 09:00:00,63,17,13,0.2698412698412698,0.25315433740615845,0.9999616146087646,44,10,7,0.22727272727272727,19,7,6,0.3684210526315789,2,1,13,0.6031746031746031,0.0,1.0,0.5950589169929554,0.6337332784083851,0.43543865650161173,uncertain,Bot:9; DDoS:3; SSH-Patator:2
8.8.8.8,2026-05-11 09:00:00,76,20,15,0.2631578947368421,0.24048471450805664,0.9999616146087646,38,11,9,0.2894736842105263,38,9,6,0.23684210526315788,2,1,16,0.5789473684210527,0.0,1.0,0.6034476180522763,0.576857625235591,0.43380538915332995,uncertain,Bot:11; DDoS:3; PortScan:2
104.16.132.229,2026-05-11 09:00:00,75,15,9,0.2,0.19000235199928284,0.9987996816635132,38,7,4,0.18421052631578946,37,8,5,0.21621621621621623,2,1,20,0.6266666666666667,0.0,1.0,0.5892408320778295,0.5818715563335934,0.39276374589455754,uncertain,Bot:7; DDoS:4; PortScan:1
10.10.10.12,2026-05-11 09:00:00,65,14,12,0.2153846153846154,0.21124610304832458,0.9999558329582214,46,7,6,0.15217391304347827,19,7,6,0.3684210526315789,2,1,16,0.5076923076923077,0.0,1.0,0.5634752736575361,0.6467605440763005,0.3915406227520477,uncertain,Bot:5; PortScan:3; DDoS:2
61.135.169.121,2026-05-11 09:00:00,76,14,12,0.18421052631578946,0.17094627022743225,0.9999858736991882,38,6,5,0.15789473684210525,38,8,7,0.21052631578947367,2,1,13,0.5394736842105263,0.0,1.0,0.5896516014400282,0.5632262649392723,0.3769470938726475,uncertain,Bot:4; Web Attack � Brute Force:2; FTP-Patator:2
10.10.10.11,2026-05-11 09:00:00,65,14,10,0.2153846153846154,0.19176656007766724,0.9999035596847534,46,10,7,0.21739130434782608,19,4,3,0.21052631578947367,2,1,16,0.49230769230769234,0.0,1.0,0.5840277598141144,0.5119552596096406,0.372926457833182,uncertain,Bot:8; DDoS:2; Web Attack � Sql Injection:2
10.10.10.13,2026-05-11 09:00:00,64,13,11,0.203125,0.19294196367263794,0.9999858736991882,45,9,8,0.2,19,4,3,0.21052631578947367,2,1,17,0.546875,0.0,1.0,0.5676474231481552,0.5275258703712831,0.36761049091815945,uncertain,Bot:5; DDoS:2; PortScan:2
10.10.10.18,2026-05-11 09:00:00,63,11,10,0.1746031746031746,0.18228650093078613,0.9998944997787476,44,7,7,0.1590909090909091,19,4,3,0.21052631578947367,2,1,18,0.5079365079365079,0.0,1.0,0.5508115012924393,0.5371941013817201,0.34696953288060417,uncertain,Bot:7; PortScan:3; FTP-Patator:2
114.114.114.114,2026-05-11 09:00:00,75,13,11,0.17333333333333334,0.20049253106117249,0.9999558329582214,38,9,8,0.23684210526315788,37,4,3,0.10810810810810811,2,1,20,0.5066666666666667,0.0,1.0,0.6027739264463123,0.5029829004863361,0.33597223186439223,uncertain,Bot:6; PortScan:3; DDoS:2
10.10.10.14,2026-05-11 09:00:00,65,12,12,0.18461538461538463,0.18522265553474426,0.9999828338623047,46,10,10,0.21739130434782608,19,2,2,0.10526315789473684,2,1,11,0.5538461538461539,0.0,1.0,0.5819997291461281,0.4601141747675444,0.30230768817518405,uncertain,Web Attack � Sql Injection:3; PortScan:2; Web Attack � XSS:2
10.10.10.16,2026-05-11 09:00:00,63,11,10,0.1746031746031746,0.18198038637638092,0.9990848898887634,44,9,8,0.20454545454545456,19,2,2,0.10526315789473684,2,1,19,0.5238095238095238,0.0,1.0,0.5760366147214717,0.45107724635224594,0.2994946788831512,uncertain,Bot:5; PortScan:3; Web Attack � XSS:1
52.84.217.72,2026-05-11 09:00:00,37,8,7,0.21621621621621623,0.21380719542503357,0.9990848898887634,0,0,0,0.0,37,8,7,0.21621621621621623,0,1,0,0.4864864864864865,0.0,0.5395833333333333,0.0,0.4618953175833173,0.1641429587661683,uncertain,Bot:3; PortScan:2; Web Attack � XSS:1
23.45.119.216,2026-05-11 09:00:00,37,7,7,0.1891891891891892,0.20943346619606018,0.9998944997787476,0,0,0,0.0,37,7,7,0.1891891891891892,0,1,0,0.43243243243243246,0.0,0.5395833333333333,0.0,0.4477466466650846,0.15764412105351955,uncertain,Bot:4; PortScan:3; FTP-Patator:1
10.10.10.17,2026-05-11 09:00:00,64,7,4,0.109375,0.13133449852466583,0.9999290108680725,45,4,3,0.08888888888888889,19,3,1,0.15789473684210525,2,1,16,0.484375,0.0,0.5,0.4015452127986484,0.3891883934798993,0.14387529129783314,uncertain,DDoS:3; Bot:2; FTP-Patator:1
1.1.1.1,2026-05-11 09:00:00,38,6,6,0.15789473684210525,0.17193466424942017,0.9999828338623047,0,0,0,0.0,38,6,6,0.15789473684210525,0,1,0,0.5526315789473685,0.0,0.475,0.0,0.4289827530844169,0.1339376134307761,uncertain,PortScan:2; Web Attack � XSS:2; Web Attack � Sql Injection:1
10.10.20.22,2026-05-11 09:00:00,15,4,4,0.26666666666666666,0.23447002470493317,0.9498019814491272,0,0,0,0.0,15,4,4,0.26666666666666666,0,2,0,0.6,0.0,0.125,0.0,0.3799123827616374,0.12757583950956664,uncertain,Web Attack � Sql Injection:2; Bot:1; DoS Hulk:1
10.10.20.21,2026-05-11 09:00:00,15,3,3,0.2,0.19713297486305237,0.9470957517623901,0,0,0,0.0,15,3,3,0.2,0,2,0,0.26666666666666666,0.0,0.09375,0.0,0.39387724379698436,0.0980723062157631,uncertain,Bot:3
151.101.1.69,2026-05-11 09:00:00,38,5,4,0.13157894736842105,0.1242651715874672,0.9626978039741516,0,0,0,0.0,38,5,4,0.13157894736842105,0,1,0,0.5,0.0,0.31666666666666665,0.0,0.37840181798265693,0.09696541570388434,uncertain,PortScan:1; Bot:1; SSH-Patator:1
10.10.20.24,2026-05-11 09:00:00,15,3,3,0.2,0.17960545420646667,0.883620023727417,0,0,0,0.0,15,3,3,0.2,0,2,0,0.5333333333333333,0.0,0.09375,0.0,0.3640369830528895,0.09369042605161668,uncertain,DoS Hulk:1; Bot:1; PortScan:1
10.10.20.23,2026-05-11 09:00:00,15,1,1,0.06666666666666667,0.0831354483962059,0.7922772169113159,0,0,0,0.0,15,1,1,0.06666666666666667,0,2,0,0.3333333333333333,0.0,0.03125,0.0,0.3266890958944957,0.03509375793238481,uncertain,Bot:1
10.10.20.23,2026-05-11 10:00:00,120,35,35,0.2916666666666667,0.29694899916648865,0.9999730587005615,60,17,17,0.2833333333333333,60,18,18,0.3,2,2,21,0.4666666666666667,0.0,1.0,0.5954677209316516,0.6087774146265454,0.4675705831249555,uncertain,Bot:8; PortScan:6; Web Attack � XSS:6
10.10.10.15,2026-05-11 10:00:00,109,31,31,0.28440366972477066,0.29400554299354553,0.999983012676239,53,14,14,0.2641509433962264,56,17,17,0.30357142857142855,2,2,17,0.5045871559633027,0.0,1.0,0.5915202044171464,0.6007658471580313,0.4596274027122084,uncertain,Bot:8; PortScan:7; DDoS:5
10.10.10.17,2026-05-11 10:00:00,109,31,29,0.28440366972477066,0.2706649899482727,0.9999850988388062,53,16,16,0.3018867924528302,56,15,13,0.26785714285714285,2,2,19,0.5045871559633027,0.0,1.0,0.6109976869709086,0.5991925223188086,0.45490412428916516,uncertain,Bot:10; SSH-Patator:5; Web Attack � XSS:5
10.10.20.24,2026-05-11 10:00:00,150,36,31,0.24,0.23812855780124664,0.9999730587005615,60,14,12,0.23333333333333334,90,22,19,0.24444444444444444,2,4,18,0.5133333333333333,0.0,1.0,0.5854587262868881,0.5954871293989539,0.42753213945031165,uncertain,Bot:10; PortScan:7; Web Attack � XSS:6
10.10.20.21,2026-05-11 10:00:00,120,26,24,0.21666666666666667,0.21307078003883362,0.999983012676239,60,12,10,0.2,60,14,14,0.23333333333333334,2,2,19,0.5833333333333334,0.0,1.0,0.5739850312471391,0.5798511211645035,0.40660102834304174,uncertain,Bot:9; PortScan:4; SSH-Patator:4
10.10.10.11,2026-05-11 10:00:00,108,18,16,0.16666666666666666,0.1672515869140625,0.9999758005142212,52,9,9,0.17307692307692307,56,9,7,0.16071428571428573,2,2,21,0.5555555555555556,0.0,1.0,0.5685688311727637,0.5506301867110388,0.37336051577613466,uncertain,Bot:7; PortScan:2; Web Attack � XSS:2
10.10.20.22,2026-05-11 10:00:00,150,24,22,0.16,0.1585625261068344,0.9999859929084778,60,9,8,0.15,90,15,14,0.16666666666666666,2,4,13,0.47333333333333333,0.0,1.0,0.5582098877429962,0.5651774463199434,0.3666406315267086,uncertain,Bot:8; Web Attack � Sql Injection:3; DDoS:3
104.16.132.229,2026-05-11 10:00:00,45,11,11,0.24444444444444444,0.2319665253162384,0.9999850988388062,22,6,6,0.2727272727272727,23,5,5,0.21739130434782608,2,1,9,0.4666666666666667,0.0,0.75,0.560813443588488,0.5047005067960075,0.3595979115222963,uncertain,Bot:5; PortScan:3; Web Attack � XSS:1
10.10.10.13,2026-05-11 10:00:00,108,15,15,0.1388888888888889,0.16105592250823975,0.9999351501464844,52,8,8,0.15384615384615385,56,7,7,0.125,2,2,13,0.46296296296296297,0.0,1.0,0.5756448484384097,0.5512959705931799,0.3555417584048377,uncertain,Bot:4; PortScan:3; Web Attack � Sql Injection:2
10.10.10.16,2026-05-11 10:00:00,64,13,11,0.203125,0.2156207412481308,0.9999621510505676,53,12,10,0.22641509433962265,11,1,1,0.09090909090909091,2,1,19,0.484375,0.0,1.0,0.5792727647637421,0.4171937514435161,0.27805291258475995,uncertain,DDoS:3; Bot:3; DoS Hulk:3
10.10.10.12,2026-05-11 10:00:00,63,10,9,0.15873015873015872,0.16611190140247345,0.9986674785614014,52,9,8,0.17307692307692307,11,1,1,0.09090909090909091,2,1,17,0.38095238095238093,0.0,1.0,0.5717103611964446,0.4369151253591884,0.2567967343693774,uncertain,Bot:3; Web Attack � XSS:3; PortScan:2
