node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
172.16.50.50,2026-05-10 15:00:00,180,139,138,0.7722222222222223,0.7580175399780273,0.9999783039093018,110,87,86,0.7909090909090909,70,52,52,0.7428571428571429,8,8,21,0.43333333333333335,0.0,1.0,0.8186063729166733,0.805666441472022,0.8168059722960942,suspected_compromised_host,Bot:46; Infiltration:37; FTP-Patator:18
61.135.169.121,2026-05-10 15:00:00,42,24,23,0.5714285714285714,0.5600281357765198,0.9999783039093018,18,9,9,0.5,24,15,14,0.625,5,5,9,0.40476190476190477,0.0,0.7,0.6390051556958092,0.6783018150499889,0.5792927482298442,uncertain,Bot:9; Infiltration:6; PortScan:2
203.119.144.80,2026-05-10 15:00:00,21,14,14,0.6666666666666666,0.6743559837341309,0.999957799911499,8,5,5,0.625,13,9,9,0.6923076923076923,1,1,7,0.47619047619047616,0.0,0.35,0.6005274784564972,0.6218787543794029,0.5769223292668659,uncertain,Bot:5; Infiltration:3; PortScan:2
23.45.119.216,2026-05-10 15:00:00,42,22,22,0.5238095238095238,0.5371987223625183,0.9999776482582092,18,9,9,0.5,24,13,13,0.5416666666666666,5,5,12,0.6666666666666666,0.0,0.7,0.6443305333455404,0.6567019396867508,0.5640615853525344,uncertain,Bot:6; Infiltration:5; PortScan:4
114.114.114.114,2026-05-10 15:00:00,40,22,21,0.55,0.5346040725708008,0.9999544620513916,16,8,7,0.5,24,14,14,0.5833333333333334,4,5,10,0.575,0.0,0.6666666666666666,0.643383034779912,0.6718134390456336,0.5603176848093668,uncertain,Bot:7; Infiltration:5; PortScan:4
8.8.8.8,2026-05-10 15:00:00,45,23,23,0.5111111111111111,0.49661704897880554,0.9999626874923706,17,10,10,0.5882352941176471,28,13,13,0.4642857142857143,4,5,8,0.35555555555555557,0.0,0.75,0.7010376677092385,0.6285060764014065,0.5531621987526378,uncertain,Bot:8; Infiltration:6; PortScan:2
52.84.217.72,2026-05-10 15:00:00,43,21,21,0.4883720930232558,0.4644660949707031,0.9999321699142456,19,7,7,0.3684210526315789,24,14,14,0.5833333333333334,5,5,10,0.3488372093023256,0.0,0.7166666666666667,0.6042138920317318,0.6650761140244348,0.5034839248034673,uncertain,Bot:6; Infiltration:4; PortScan:3
151.101.1.69,2026-05-10 15:00:00,42,19,18,0.4523809523809524,0.4356573224067688,0.999925971031189,17,7,7,0.4117647058823529,25,12,11,0.48,4,5,13,0.40476190476190477,0.0,0.7,0.6059178854988403,0.6196860857551748,0.4979199328425886,uncertain,Bot:5; Infiltration:4; FTP-Patator:3
104.16.132.229,2026-05-10 15:00:00,42,19,19,0.4523809523809524,0.45666539669036865,0.9991582632064819,18,7,7,0.3888888888888889,24,12,12,0.5,5,5,7,0.47619047619047616,0.0,0.7,0.5820962619686884,0.6347700665394465,0.4963092063154494,uncertain,Bot:7; Infiltration:4; SSH-Patator:3
172.16.50.61,2026-05-10 15:00:00,50,12,11,0.24,0.23221822082996368,0.9999668598175049,26,10,9,0.38461538461538464,24,2,2,0.08333333333333333,8,8,13,0.5,0.0,0.8333333333333334,0.6434851171878668,0.4707736551761627,0.28730455520749093,uncertain,Bot:5; Web Attack � Sql Injection:2; DoS Hulk:1
