node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
172.16.30.31,2026-05-10 09:00:00,213,184,184,0.863849765258216,0.8505537509918213,0.9999998807907104,106,93,93,0.8773584905660378,107,91,91,0.8504672897196262,7,5,24,0.4694835680751174,0.0,1.0,0.8528621961292183,0.8403481765817884,0.8905485777154865,suspected_compromised_host,Bot:61; PortScan:32; Infiltration:30
198.18.40.33,2026-05-10 09:00:00,29,26,26,0.896551724137931,0.8766226768493652,0.999977171421051,14,12,12,0.8571428571428571,15,14,14,0.9333333333333333,1,1,11,0.5172413793103449,0.0,0.48333333333333334,0.7103709077551251,0.7475283243542625,0.776442204516118,uncertain,Bot:10; Infiltration:5; PortScan:5
198.18.40.32,2026-05-10 09:00:00,29,26,26,0.896551724137931,0.8742854595184326,0.9999902844429016,14,12,12,0.8571428571428571,15,14,14,0.9333333333333333,1,1,9,0.4482758620689655,0.0,0.48333333333333334,0.7165217196657544,0.7440691538935615,0.7758579001833849,uncertain,Bot:11; Infiltration:6; PortScan:4
198.18.40.34,2026-05-10 09:00:00,29,25,25,0.8620689655172413,0.8416901230812073,0.9999907612800598,14,12,12,0.8571428571428571,15,13,13,0.8666666666666667,1,1,10,0.41379310344827586,0.0,0.48333333333333334,0.7130845433189755,0.721452503662843,0.7608125143499406,uncertain,Bot:10; Infiltration:5; PortScan:3
198.18.40.31,2026-05-10 09:00:00,31,23,23,0.7419354838709677,0.7446784973144531,0.9999634623527527,15,10,10,0.6666666666666666,16,13,13,0.8125,1,1,9,0.4838709677419355,0.0,0.5166666666666667,0.6532526459296544,0.7079540952658041,0.6637233877694735,uncertain,Bot:9; Infiltration:5; PortScan:4
172.16.10.10,2026-05-10 09:00:00,155,144,144,0.9290322580645162,0.9206748008728027,0.9999998807907104,155,144,144,0.9290322580645162,0,0,0,0.0,4,0,53,0.5612903225806452,0.0,1.0,0.8717815621843474,0.0,0.5409751518311039,suspected_attacker,DDoS:60; PortScan:49; DoS Hulk:19
10.40.20.22,2026-05-10 09:00:00,50,48,48,0.96,0.9477559924125671,0.9999966025352478,0,0,0,0.0,50,48,48,0.96,0,2,0,0.56,0.0,0.8333333333333334,0.0,0.8424498196840287,0.5331056647698085,uncertain,DDoS:15; PortScan:11; Bot:7
10.40.20.21,2026-05-10 09:00:00,50,46,46,0.92,0.9082709550857544,0.9999998807907104,0,0,0,0.0,50,46,46,0.92,0,2,0,0.6,0.0,0.8333333333333334,0.0,0.8274875127509022,0.5152344054381053,uncertain,DDoS:15; PortScan:12; Bot:7
10.40.20.23,2026-05-10 09:00:00,50,44,44,0.88,0.8783841133117676,0.9999977350234985,0,0,0,0.0,50,44,44,0.88,0,2,0,0.52,0.0,0.8333333333333334,0.0,0.8113360219037895,0.4997626949946086,uncertain,DDoS:15; PortScan:12; DoS Hulk:5
10.40.10.12,2026-05-10 11:00:00,144,26,24,0.18055555555555555,0.18264678120613098,0.9984498023986816,106,19,17,0.1792452830188679,38,7,7,0.18421052631578946,4,1,36,0.5486111111111112,0.0,1.0,0.5663432184222271,0.5398735511347763,0.38554639131830426,uncertain,Bot:12; Web Attack � XSS:4; DDoS:4
