node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
172.16.30.31,2026-05-10 09:00:00,213,178,176,0.8356807511737089,0.8158419132232666,0.9999999403953552,106,89,88,0.839622641509434,107,89,88,0.8317757009345794,7,5,20,0.48826291079812206,0.0,1.0,0.834802600342659,0.8317690539456265,0.8706293388209323,suspected_compromised_host,Bot:57; PortScan:30; Infiltration:25
198.18.40.31,2026-05-10 09:00:00,31,26,26,0.8387096774193549,0.8240026831626892,0.9999769330024719,15,13,13,0.8666666666666667,16,13,13,0.8125,1,1,9,0.5483870967741935,0.0,0.5166666666666667,0.7242951316252733,0.7071335330223425,0.7466592729412099,uncertain,Bot:9; Infiltration:5; PortScan:4
198.18.40.33,2026-05-10 09:00:00,29,24,24,0.8275862068965517,0.8135911226272583,0.9999889135360718,14,11,11,0.7857142857142857,15,13,13,0.8666666666666667,1,1,9,0.4482758620689655,0.0,0.48333333333333334,0.6883185740157123,0.7069523625190441,0.7254626410837439,uncertain,Bot:11; PortScan:4; FTP-Patator:3
198.18.40.32,2026-05-10 09:00:00,29,24,24,0.8275862068965517,0.8254822492599487,0.999974250793457,14,10,10,0.7142857142857143,15,14,14,0.9333333333333333,1,1,10,0.4827586206896552,0.0,0.48333333333333334,0.6607315468220485,0.7445071884280159,0.7070068513133452,uncertain,Bot:10; Infiltration:4; PortScan:4
198.18.40.34,2026-05-10 09:00:00,29,23,22,0.7931034482758621,0.7458579540252686,0.9998774528503418,14,10,10,0.7142857142857143,15,13,12,0.8666666666666667,1,1,7,0.3793103448275862,0.0,0.48333333333333334,0.650690995398022,0.7178190120061239,0.6802042257805372,uncertain,Bot:9; Infiltration:5; SSH-Patator:4
172.16.10.10,2026-05-10 09:00:00,155,140,139,0.9032258064516129,0.8869098424911499,0.9999999403953552,155,140,139,0.9032258064516129,0,0,0,0.0,4,0,51,0.5548387096774193,0.0,1.0,0.8601724081586923,0.0,0.5273726219131101,suspected_attacker,DDoS:61; PortScan:48; DoS Hulk:18
10.40.20.21,2026-05-10 09:00:00,50,46,46,0.92,0.89955735206604,0.9999998807907104,0,0,0,0.0,50,46,46,0.92,0,2,0,0.34,0.0,0.8333333333333334,0.0,0.8250897520020389,0.5130560046831767,uncertain,DDoS:16; PortScan:11; Bot:6
10.40.20.22,2026-05-10 09:00:00,50,43,43,0.86,0.8451156616210938,0.9999991655349731,0,0,0,0.0,50,43,43,0.86,0,2,0,0.66,0.0,0.8333333333333334,0.0,0.8026086658313294,0.48744558207194016,uncertain,DDoS:15; PortScan:11; DoS Hulk:4
10.40.20.23,2026-05-10 09:00:00,50,42,42,0.84,0.8277966380119324,0.9999997615814209,0,0,0,0.0,50,42,42,0.84,0,2,0,0.5,0.0,0.8333333333333334,0.0,0.79359860206218,0.4791158261696498,uncertain,DDoS:15; PortScan:11; Bot:5
10.40.10.14,2026-05-10 11:00:00,144,26,24,0.18055555555555555,0.1839212328195572,0.9998958110809326,106,19,17,0.1792452830188679,38,7,7,0.18421052631578946,4,1,16,0.5,0.0,1.0,0.5630582868887501,0.5761626023098938,0.3858650042216608,uncertain,Bot:5; SSH-Patator:5; Web Attack � XSS:4
198.18.40.33,2026-05-10 11:00:00,150,25,23,0.16666666666666666,0.16522911190986633,0.9998958110809326,76,10,9,0.13157894736842105,74,15,14,0.20270270270270271,2,1,24,0.4666666666666667,0.0,1.0,0.5642979228879973,0.5576067756386798,0.36411429552132624,uncertain,SSH-Patator:5; Bot:5; Web Attack � XSS:3
10.40.10.11,2026-05-10 11:00:00,147,22,20,0.14965986394557823,0.15443246066570282,0.9999185800552368,108,17,16,0.1574074074074074,39,5,4,0.1282051282051282,4,1,29,0.41496598639455784,0.0,1.0,0.5563043135183829,0.5323460520077974,0.35700162641707983,uncertain,DDoS:6; Bot:5; PortScan:5
198.18.40.31,2026-05-10 11:00:00,152,18,16,0.11842105263157894,0.1371646225452423,0.9999185800552368,77,7,6,0.09090909090909091,75,11,10,0.14666666666666667,2,1,13,0.4144736842105263,0.0,1.0,0.5350384333820054,0.5341370999018351,0.33524809343535367,uncertain,DDoS:5; Web Attack � XSS:4; Bot:3
10.40.10.13,2026-05-10 11:00:00,144,25,24,0.1736111111111111,0.1822890341281891,0.9982394576072693,106,23,22,0.2169811320754717,38,2,2,0.05263157894736842,4,1,32,0.4513888888888889,0.0,1.0,0.5734025996453153,0.42994903608372337,0.28358395443848,uncertain,Bot:8; Web Attack � XSS:5; DDoS:4
10.40.10.12,2026-05-10 11:00:00,144,22,20,0.1527777777777778,0.1596439927816391,0.9998560547828674,106,19,18,0.1792452830188679,38,3,2,0.07894736842105263,4,1,35,0.4861111111111111,0.0,1.0,0.5675482153142772,0.4504030419023413,0.2816507642772811,uncertain,Bot:4; Web Attack � Sql Injection:4; SSH-Patator:4
10.40.20.21,2026-05-10 11:00:00,43,12,12,0.27906976744186046,0.27079761028289795,0.9998560547828674,0,0,0,0.0,43,12,12,0.27906976744186046,0,4,0,0.5116279069767442,0.0,0.7166666666666667,0.0,0.5441995207653489,0.21309668939242993,uncertain,DDoS:3; PortScan:2; Bot:2
198.18.40.34,2026-05-10 11:00:00,74,13,12,0.17567567567567569,0.17904114723205566,0.9998382329940796,0,0,0,0.0,74,13,12,0.17567567567567569,0,1,0,0.5,0.0,1.0,0.0,0.5618914595863841,0.20489542194314905,uncertain,Bot:4; Web Attack � Sql Injection:3; SSH-Patator:3
198.18.40.32,2026-05-10 11:00:00,74,12,12,0.16216216216216217,0.1770574152469635,0.9849399328231812,0,0,0,0.0,74,12,12,0.16216216216216217,0,1,0,0.5,0.0,1.0,0.0,0.5515998591173876,0.2016967862441733,uncertain,Bot:4; Web Attack � Sql Injection:3; Web Attack � XSS:3
10.40.20.22,2026-05-10 11:00:00,43,9,7,0.20930232558139536,0.19309362769126892,0.991226315498352,0,0,0,0.0,43,9,7,0.20930232558139536,0,4,0,0.46511627906976744,0.0,0.6270833333333333,0.0,0.5040517483009717,0.168519288705763,uncertain,DDoS:3; PortScan:2; Bot:2
10.40.20.23,2026-05-10 11:00:00,43,6,6,0.13953488372093023,0.15099026262760162,0.9432477951049805,0,0,0,0.0,43,6,6,0.13953488372093023,0,4,0,0.4418604651162791,0.0,0.5375,0.0,0.4527208777361138,0.13284204240108644,uncertain,SSH-Patator:2; Bot:2; DDoS:1
10.40.20.21,2026-05-10 12:00:00,146,24,22,0.1643835616438356,0.16582755744457245,0.9999176263809204,63,11,10,0.1746031746031746,83,13,12,0.1566265060240964,3,10,20,0.4931506849315068,0.0,1.0,0.5678174525404733,0.5987237317854142,0.37132155349713913,uncertain,Web Attack � XSS:7; Bot:5; DDoS:3
10.40.20.22,2026-05-10 12:00:00,122,16,14,0.13114754098360656,0.13171003758907318,0.9999555945396423,63,8,7,0.12698412698412698,59,8,7,0.13559322033898305,3,9,18,0.45901639344262296,0.0,1.0,0.5717065092117067,0.5607458347774881,0.3472522556892277,uncertain,Bot:5; PortScan:4; DoS Hulk:3
10.40.10.11,2026-05-10 12:00:00,74,12,10,0.16216216216216217,0.15929074585437775,0.9999555945396423,15,2,2,0.13333333333333333,59,10,8,0.1694915254237288,3,3,5,0.47297297297297297,0.0,1.0,0.4277454706033071,0.5818643553782318,0.2997551188960269,uncertain,Bot:4; DDoS:2; DoS Hulk:1
