src_ip,dst_ip,src_port,protocol,timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.10.10,172.16.30.31,21000,6,2026-05-10 09:00:00,80,792512,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,14678.64209,10.09448437,113216.0,299177.6377,791687,3,571,285.5,399.5153314,568,3,792434,198108.5,395719.0661,791687,3,0,0,0,0,72,112,3.78543164,6.309052734,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.10,10.40.20.21,21001,6,2026-05-10 09:00:07,80,1146319,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,10148.13503,6.10650264,191053.1667,467521.3355,1145377,15,676,338.0,383.2518754,609,67,1146304,382101.3333,661016.1753,1145377,187,0,0,0,0,72,92,2.61707256,3.48943008,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.10,10.40.20.22,21002,6,2026-05-10 09:00:14,80,11905717,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.015838273,0.335973046,3968572.333,6871131.17,11900000,1,11900000,3968572.333,6871131.17,11900000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.335973046,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3046.0,0.0,3046,3046,11900000.0,0.0,11900000,11900000,DDoS
172.16.10.10,10.40.20.23,21003,6,2026-05-10 09:00:21,80,22872338,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.049302437,0.174883739,7624112.667,13200000.0,22900000,1,22900000,7624112.667,13200000.0,22900000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.174883739,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,22900000.0,0.0,22900000,22900000,DDoS
172.16.10.10,172.16.30.31,21004,6,2026-05-10 09:00:28,80,2136958,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.23091797,1.871819661,712319.3333,1233162.729,2136253,314,2136958,712319.3333,1233162.729,2136253,314,0,0.0,0.0,0,0,0,0,0,0,80,0,1.871819661,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.10,10.40.20.21,21005,6,2026-05-10 09:00:35,80,625437,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,18599.79502,12.79105649,89348.14286,236055.6948,624672,3,544,272.0,380.4234483,541,3,625388,156347.0,312216.7532,624672,3,0,0,0,0,72,112,4.796646185,7.994410308,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.10,10.40.20.22,21006,6,2026-05-10 09:00:42,80,35562,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,326950.1153,196.8393229,5927.0,13717.31363,33921,98,34210,17105.0,23920.00819,34019,191,35464,11821.33333,19554.5357,34397,167,0,0,0,0,72,92,84.3597098,112.4796131,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.10,10.40.20.23,21007,6,2026-05-10 09:00:49,80,10511,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,1106174.484,761.1074113,1501.571429,3387.682829,9162,2,10002,5001.0,5993.437077,9239,763,10434,2608.5,5056.333685,10192,2,0,0,0,0,72,112,285.4152792,475.6921321,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.10,172.16.30.31,21008,6,2026-05-10 09:00:56,80,82228590,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2558.396197,141.8363126,0.170257085,6325276.154,21200000.0,76900000,2,81600000,11700000.0,28800000.0,76900000,120,676447,135289.4,301328.346,674320,2,0,0,0,0,172,132,0.097289763,0.072967322,0,5840,777.9333333,1814.694877,3293117.495,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4637683.0,0.0,4637683,4637683,76900000.0,0.0,76900000,76900000,DDoS
172.16.10.10,10.40.20.21,21009,6,2026-05-10 09:01:03,80,1499849,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7756.114115,4.667136492,249974.8333,611886.0925,1498982,5,776,388.0,410.1219331,678,98,1499803,499934.3333,865200.7539,1498982,5,0,0,0,0,72,92,2.000201354,2.666935138,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
