src_ip,dst_ip,src_port,protocol,timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.10.11,172.16.20.21,21000,6,2026-05-10 09:00:00,80,10079914,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.380972695,0.396828782,3359971.333,5819638.463,10100000,1,10100000,3359971.333,5819638.463,10100000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.396828782,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3.0,0.0,3,3,10100000.0,0.0,10100000,10100000,DDoS
172.16.10.11,172.16.30.31,21001,6,2026-05-10 09:00:07,80,596094,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,19515.37845,11.74311434,99349.0,243060.9752,595495,7,539,269.5,323.147799,498,41,596077,198692.3333,343641.307,595495,7,0,0,0,0,72,92,5.032763289,6.710351052,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,10.40.20.21,21002,6,2026-05-10 09:00:14,80,1207923,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,24.83602018,4.139336696,301980.75,602622.3524,1205914,2,1207923,301980.75,602622.3524,1205914,2,0,0.0,0.0,0,0,0,0,0,0,100,0,4.139336696,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,10.40.20.22,21003,6,2026-05-10 09:00:21,80,97614847,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,119.4797754,0.133176462,8134570.583,26000000.0,90300000,1,97600000,12200000.0,31700000.0,90300000,1,29459,9819.666667,11179.24154,22079,189,0,0,0,0,192,92,0.092199089,0.040977373,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,2011.0,0.0,2011,2011,48800000.0,58700000.0,90300000,7266838,DDoS
172.16.10.11,10.40.20.23,21004,6,2026-05-10 09:00:28,80,5281905,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.679768947,0.946628158,1320476.25,2638288.129,5277908,1,5281905,1320476.25,2638288.129,5277908,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.946628158,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3997.0,0.0,3997,3997,5277908.0,0.0,5277908,5277908,DDoS
172.16.10.11,172.16.20.21,21005,6,2026-05-10 09:00:35,80,2928960,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,10.24254343,1.707090571,732240.0,1463786.081,2927919,1,2928960,732240.0,1463786.081,2927919,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.707090571,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,172.16.30.31,21006,6,2026-05-10 09:00:42,80,10047854,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.388569738,0.398094956,3349284.667,5800254.816,10000000,3,10000000,3349284.667,5800254.816,10000000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.398094956,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1012.0,0.0,1012,1012,10000000.0,0.0,10000000,10000000,DDoS
172.16.10.11,10.40.20.21,21007,6,2026-05-10 09:00:49,80,19429,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,598435.3286,411.755623,2775.571429,6255.901024,16934,59,18161,9080.5,11189.96481,16993,1168,19370,4842.5,8957.126864,18273,79,0,0,0,0,72,112,154.4083586,257.3472644,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,10.40.20.22,21008,6,2026-05-10 09:00:56,80,536877,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,21667.90531,13.03836819,89479.5,218790.7756,536084,3,689,344.5,482.9539316,686,3,536853,178951.0,309286.4785,536084,9,0,0,0,0,72,92,5.587872082,7.45049611,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,10.40.20.23,21009,6,2026-05-10 09:01:03,80,666082,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,17464.81664,12.01053324,95154.57143,251418.5016,665318,1,554,277.0,390.3229432,553,1,666033,166508.25,332539.9137,665318,4,0,0,0,0,72,112,4.503949964,7.506583274,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,172.16.20.21,21010,6,2026-05-10 09:01:10,80,21162,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,549711.7475,378.0361024,3023.142857,7592.127621,20235,4,715,357.5,437.6990976,667,48,21064,5266.0,9983.371007,20235,4,0,0,0,0,72,112,141.7635384,236.272564,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,172.16.30.31,21011,6,2026-05-10 09:01:17,80,1266999,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,23.67799817,3.946333028,316749.75,631498.4148,1263995,1,1266999,316749.75,631498.4148,1263995,1,0,0.0,0.0,0,0,0,0,0,0,100,0,3.946333028,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,10.40.20.21,21012,6,2026-05-10 09:01:24,80,1823460,3,5,26,11601,20,0,8.666666667,10.26320288,5755,0,2320.2,2411.235202,6376.339486,4.387263773,260494.2857,681047.3122,1804889,35,18230,9115.0,12818.43173,18179,51,1823425,455856.25,899395.8614,1804889,65,0,0,0,0,72,112,1.645223915,2.742039858,0,5755,1291.888889,2096.202068,4394063.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,10.40.20.22,21013,6,2026-05-10 09:01:31,80,1902979,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.76475621,2.627459368,475744.75,950157.6157,1900981,3,1902979,475744.75,950157.6157,1900981,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.627459368,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,10.40.20.23,21014,6,2026-05-10 09:01:38,80,376468,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,30884.43108,21.25014609,53781.14286,138379.5546,367536,55,7700,3850.0,5276.430801,7581,119,376413,94103.25,182320.2807,367536,191,0,0,0,0,72,112,7.968804786,13.28134131,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,172.16.20.21,21015,6,2026-05-10 09:01:45,80,5294130,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.533322756,0.755553793,1764710.0,3055703.128,5293132,3,5294130,1764710.0,3055703.128,5293132,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.755553793,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,998.0,0.0,998,998,5293132.0,0.0,5293132,5293132,DDoS
172.16.10.11,172.16.30.31,21016,6,2026-05-10 09:01:52,80,1781903,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,6525.046537,4.489582205,254557.5714,667175.2198,1767529,55,13675,6837.5,9082.786604,13260,415,1781848,445462.0,881400.6977,1767529,159,0,0,0,0,72,112,1.683593327,2.805988878,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.10.11,10.40.20.21,21017,6,2026-05-10 09:01:59,80,89395898,8,6,56,11607,20,0,7.0,5.656854249,5755,0,1934.5,2529.124572,130.4645992,0.156606738,6876607.538,24400000.0,88200000,1,88300000,12600000.0,33300000.0,88200000,1,1132490,226498.0,505936.2301,1131544,4,0,0,0,0,172,132,0.089489565,0.067117174,0,5755,777.9333333,1799.98105,3239931.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,89092.0,0.0,89092,89092,88200000.0,0.0,88200000,88200000,DDoS
172.16.10.11,10.40.20.22,21018,6,2026-05-10 09:02:06,80,8423632,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.56140914,0.59356819,2105908.0,4210494.028,8421649,250,8423632,2105908.0,4210494.028,8421649,250,0,0.0,0.0,0,0,0,0,0,0,100,0,0.59356819,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1983.0,0.0,1983,1983,8421649.0,0.0,8421649,8421649,DDoS
172.16.10.11,10.40.20.23,21019,6,2026-05-10 09:02:13,80,1414114,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,8222.109391,6.364409093,176764.25,497028.7162,1406836,44,6554,3277.0,4418.003169,6401,153,1414014,282802.8,628359.5669,1406836,46,0,0,0,0,72,132,2.121469698,4.242939395,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
