node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
198.18.40.33,2026-05-10 09:00:00,54,48,48,0.8888888888888888,0.8729504942893982,0.9999985098838806,41,36,36,0.8780487804878049,13,12,12,0.9230769230769231,2,1,12,0.5370370370370371,0.0,0.9,0.8277464792172761,0.8466536314823688,0.8844300354964689,uncertain,Bot:13; DoS Slowhttptest:10; DoS slowloris:8
198.18.40.34,2026-05-10 09:00:00,54,47,47,0.8703703703703703,0.8488773107528687,0.9999986886978149,41,35,35,0.8536585365853658,13,12,12,0.9230769230769231,2,1,14,0.5,0.0,0.9,0.8161193650441718,0.8451116891243519,0.8673909627379011,uncertain,Bot:11; DoS Slowhttptest:10; DoS slowloris:8
172.16.30.31,2026-05-10 09:00:00,206,171,168,0.8300970873786407,0.8063228726387024,0.9999975562095642,106,90,88,0.8490566037735849,100,81,80,0.81,8,5,31,0.558252427184466,0.0,1.0,0.8418634420960477,0.8235620906352997,0.8606001356354037,suspected_compromised_host,Bot:61; Infiltration:29; PortScan:27
198.18.40.32,2026-05-10 09:00:00,54,45,45,0.8333333333333334,0.8297902345657349,0.9999986886978149,41,35,35,0.8536585365853658,13,10,10,0.7692307692307693,2,1,12,0.5370370370370371,0.0,0.9,0.8194656890111518,0.7875488589818661,0.8298834560773313,uncertain,DoS Slowhttptest:10; Bot:10; DoS slowloris:8
198.18.40.31,2026-05-10 09:00:00,56,45,45,0.8035714285714286,0.7946264147758484,0.9999985098838806,42,34,34,0.8095238095238095,14,11,11,0.7857142857142857,2,1,12,0.5178571428571429,0.0,0.9333333333333333,0.811629731239391,0.7994103099747654,0.828418508455867,uncertain,DoS Slowhttptest:9; DoS slowloris:9; Bot:8
172.16.10.11,2026-05-10 09:00:00,182,162,158,0.8901098901098901,0.8736184239387512,0.9999997615814209,182,162,158,0.8901098901098901,0,0,0,0.0,5,0,55,0.554945054945055,0.0,1.0,0.8563657439792252,0.0,0.5214265840066659,suspected_attacker,DDoS:65; PortScan:48; DoS Hulk:17
172.16.20.21,2026-05-10 09:00:00,177,156,153,0.8813559322033898,0.8656185269355774,0.9999997615814209,0,0,0,0.0,177,156,153,0.8813559322033898,0,6,0,0.480225988700565,0.0,1.0,0.0,0.8537832375111949,0.5176758181745723,suspected_victim,DoS Slowhttptest:48; DoS slowloris:42; DDoS:38
10.40.20.22,2026-05-10 09:00:00,41,37,37,0.9024390243902439,0.8904461860656738,0.999999463558197,0,0,0,0.0,41,37,37,0.9024390243902439,0,2,0,0.5853658536585366,0.0,0.6833333333333333,0.0,0.7838823147414413,0.488516018061134,uncertain,DDoS:12; PortScan:9; Bot:5
10.40.20.23,2026-05-10 09:00:00,41,37,36,0.9024390243902439,0.8832951784133911,0.9999976754188538,0,0,0,0.0,41,37,36,0.9024390243902439,0,2,0,0.5365853658536586,0.0,0.6833333333333333,0.0,0.7844306984244971,0.4867282661480633,uncertain,DDoS:12; PortScan:9; Bot:5
10.40.20.21,2026-05-10 09:00:00,41,36,35,0.8780487804878049,0.8589389324188232,0.9999975562095642,0,0,0,0.0,41,36,35,0.8780487804878049,0,2,0,0.5121951219512195,0.0,0.6833333333333333,0.0,0.7753317152595409,0.4757611558689335,uncertain,DDoS:12; PortScan:9; DoS Hulk:4
198.18.40.33,2026-05-10 11:00:00,150,30,27,0.2,0.19282305240631104,0.9999833106994629,76,15,12,0.19736842105263158,74,15,15,0.20270270270270271,3,3,16,0.5133333333333333,0.0,1.0,0.5730780185837495,0.5776882994658239,0.39741628941736723,uncertain,Bot:11; DDoS:4; PortScan:4
10.40.10.12,2026-05-10 11:00:00,150,25,22,0.16666666666666666,0.16236603260040283,0.9999651312828064,99,17,17,0.1717171717171717,51,8,5,0.1568627450980392,4,2,24,0.4866666666666667,0.0,1.0,0.5753549758108046,0.574850750133103,0.3709836650128458,uncertain,Bot:7; SSH-Patator:4; PortScan:4
10.40.10.11,2026-05-10 11:00:00,279,40,36,0.14336917562724014,0.15372994542121887,0.9999833106994629,228,30,27,0.13157894736842105,51,10,9,0.19607843137254902,7,2,49,0.46236559139784944,0.0,1.0,0.5584106432008928,0.5743613303097245,0.35658000569127907,uncertain,Bot:8; PortScan:7; SSH-Patator:6
198.18.40.31,2026-05-10 11:00:00,152,21,17,0.13815789473684212,0.14215102791786194,0.999479353427887,77,9,7,0.11688311688311688,75,12,10,0.16,3,3,22,0.4934210526315789,0.0,1.0,0.5640604264937439,0.5710880490541458,0.34823427099176896,uncertain,SSH-Patator:4; PortScan:4; DDoS:3
10.40.10.13,2026-05-10 11:00:00,150,17,16,0.11333333333333333,0.12593500316143036,0.9992610812187195,99,11,11,0.1111111111111111,51,6,5,0.11764705882352941,4,2,25,0.4666666666666667,0.0,1.0,0.5457036272443907,0.5524228922759785,0.3374837507903576,uncertain,Bot:7; SSH-Patator:4; PortScan:2
198.18.40.32,2026-05-10 11:00:00,74,9,9,0.12162162162162163,0.13448582589626312,0.9983004331588745,0,0,0,0.0,74,9,9,0.12162162162162163,0,3,0,0.4594594594594595,0.0,1.0,0.0,0.55496684728979,0.1829457807983901,uncertain,Bot:3; Web Attack � XSS:2; PortScan:2
198.18.40.34,2026-05-10 11:00:00,74,8,8,0.10810810810810811,0.12010719627141953,0.9992610812187195,0,0,0,0.0,74,8,8,0.10810810810810811,0,3,0,0.44594594594594594,0.0,1.0,0.0,0.5574150283594389,0.1766484206894765,uncertain,Bot:2; DoS Slowhttptest:2; DoS Hulk:1
10.40.20.21,2026-05-10 11:00:00,43,6,6,0.13953488372093023,0.15081024169921875,0.9847379326820374,0,0,0,0.0,43,6,6,0.13953488372093023,0,1,0,0.37209302325581395,0.0,0.5375,0.0,0.44421700657338137,0.13279703716899072,uncertain,Web Attack � Sql Injection:2; SSH-Patator:2; Bot:1
10.40.20.23,2026-05-10 11:00:00,43,5,4,0.11627906976744186,0.13887445628643036,0.9977186918258667,0,0,0,0.0,43,5,4,0.11627906976744186,0,1,0,0.46511627906976744,0.0,0.35833333333333334,0.0,0.38824781544448794,0.10276609469176262,uncertain,PortScan:2; Bot:2; Web Attack � XSS:1
10.40.20.22,2026-05-10 11:00:00,43,3,3,0.06976744186046512,0.10021085292100906,0.9606368541717529,0,0,0,0.0,43,3,3,0.06976744186046512,0,1,0,0.3953488372093023,0.0,0.26875,0.0,0.3483766949222994,0.06420151410234529,uncertain,SSH-Patator:2; Web Attack � XSS:1
10.40.20.22,2026-05-10 12:00:00,122,24,20,0.19672131147540983,0.1884501725435257,0.9999774694442749,63,14,11,0.2222222222222222,59,10,9,0.1694915254237288,2,6,23,0.45901639344262296,0.0,1.0,0.5835686850427377,0.5684614728287339,0.3873042630580821,uncertain,Bot:13; PortScan:4; DDoS:3
