node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
10.10.10.18,2026-05-11 09:00:00,63,15,13,0.23809523809523808,0.21866680681705475,0.9999844431877136,44,10,9,0.22727272727272727,19,5,4,0.2631578947368421,2,1,16,0.42857142857142855,0.0,1.0,0.5903244004707144,0.5971632681394878,0.4204675675051295,uncertain,Bot:6; Web Attack � XSS:3; SSH-Patator:2
10.10.10.17,2026-05-11 09:00:00,64,14,13,0.21875,0.20681598782539368,0.999971866607666,45,8,8,0.17777777777777778,19,6,5,0.3157894736842105,2,1,12,0.40625,0.0,1.0,0.5623924536175198,0.6294496121532038,0.3987873302896818,uncertain,Bot:5; Web Attack � Sql Injection:2; Web Attack � XSS:2
104.16.132.229,2026-05-11 09:00:00,75,14,13,0.18666666666666668,0.18535198271274567,0.9999510645866394,38,8,7,0.21052631578947367,37,6,6,0.16216216216216217,2,1,16,0.4,0.0,1.0,0.5903597902086444,0.5740925142356941,0.3823199776601684,uncertain,Bot:6; PortScan:2; DDoS:1
10.10.10.11,2026-05-11 09:00:00,65,11,8,0.16923076923076924,0.1766747087240219,0.9999576807022095,46,7,4,0.15217391304347827,19,4,4,0.21052631578947367,2,1,9,0.5538461538461539,0.0,1.0,0.5810918655084527,0.5993872487231304,0.3736670049402028,uncertain,DDoS:2; PortScan:2; Web Attack � Sql Injection:2
114.114.114.114,2026-05-11 09:00:00,75,13,13,0.17333333333333334,0.16768406331539154,0.999971866607666,38,5,5,0.13157894736842105,37,8,8,0.21621621621621623,2,1,10,0.4666666666666667,0.0,1.0,0.5575755541575582,0.5777678289928951,0.36606136670604084,uncertain,Web Attack � XSS:3; DoS slowloris:2; Web Attack � Sql Injection:2
8.8.8.8,2026-05-11 09:00:00,76,11,9,0.14473684210526316,0.1590321660041809,0.9999576807022095,38,5,5,0.13157894736842105,38,6,4,0.15789473684210525,2,1,12,0.5394736842105263,0.0,1.0,0.5769613688243063,0.5833801950279035,0.35817909413262417,uncertain,PortScan:2; Infiltration:2; Web Attack � Sql Injection:2
61.135.169.121,2026-05-11 09:00:00,76,13,12,0.17105263157894737,0.16187134385108948,0.9999758005142212,38,9,8,0.23684210526315788,38,4,4,0.10526315789473684,2,1,13,0.5263157894736842,0.0,1.0,0.5876255102847752,0.5259317156515624,0.3562573096469829,uncertain,Bot:6; Web Attack � Sql Injection:2; SSH-Patator:1
10.10.10.14,2026-05-11 09:00:00,65,8,8,0.12307692307692308,0.11476092785596848,0.9999758005142212,46,4,4,0.08695652173913043,19,4,4,0.21052631578947367,2,1,17,0.5692307692307692,0.0,1.0,0.559141137548115,0.5780877524300625,0.32939257310111586,uncertain,Bot:6; SSH-Patator:1; PortScan:1
10.10.10.12,2026-05-11 09:00:00,65,9,8,0.13846153846153847,0.15106548368930817,0.9552149772644043,46,6,5,0.13043478260869565,19,3,3,0.15789473684210525,2,1,14,0.4461538461538462,0.0,1.0,0.5453542070803435,0.49776410612097954,0.3233391133972434,uncertain,PortScan:2; SSH-Patator:2; Bot:1
10.10.10.16,2026-05-11 09:00:00,63,11,10,0.1746031746031746,0.1708909273147583,0.999934196472168,44,9,8,0.20454545454545456,19,2,2,0.10526315789473684,2,1,16,0.5714285714285714,0.0,1.0,0.5897221093828029,0.43380593626122727,0.2967223141177455,uncertain,Web Attack � XSS:3; DDoS:2; DoS slowloris:2
10.10.10.13,2026-05-11 09:00:00,64,7,7,0.109375,0.10828001797199249,0.9737433195114136,45,5,5,0.1111111111111111,19,2,2,0.10526315789473684,2,1,16,0.453125,0.0,0.875,0.5123297384050157,0.41516823439221634,0.24458645186141917,uncertain,Bot:5; DoS Hulk:1; Web Attack � Sql Injection:1
10.10.10.15,2026-05-11 09:00:00,63,8,8,0.12698412698412698,0.13612444698810577,0.9992073774337769,44,7,7,0.1590909090909091,19,1,1,0.05263157894736842,2,1,12,0.4126984126984127,0.0,1.0,0.5742931095810679,0.39449464663078915,0.23146741082806235,uncertain,Bot:2; PortScan:1; SSH-Patator:1
52.84.217.72,2026-05-11 09:00:00,37,8,7,0.21621621621621623,0.21308447420597076,0.999934196472168,0,0,0,0.0,37,8,7,0.21621621621621623,0,1,0,0.5945945945945946,0.0,0.5395833333333333,0.0,0.4675064839413114,0.1639622784614026,uncertain,Web Attack � XSS:3; DDoS:1; DoS Slowhttptest:1
23.45.119.216,2026-05-11 09:00:00,37,8,7,0.21621621621621623,0.2011968046426773,0.9999844431877136,0,0,0,0.0,37,8,7,0.21621621621621623,0,1,0,0.3783783783783784,0.0,0.5395833333333333,0.0,0.4622966207554288,0.16099036107057924,uncertain,Bot:3; SSH-Patator:2; Web Attack � XSS:1
151.101.1.69,2026-05-11 09:00:00,38,6,5,0.15789473684210525,0.17750224471092224,0.9552149772644043,0,0,0,0.0,38,6,5,0.15789473684210525,0,1,0,0.4473684210526316,0.0,0.3958333333333333,0.0,0.40529652210704065,0.12543367521281829,uncertain,PortScan:2; Bot:1; DoS Hulk:1
10.10.20.22,2026-05-11 09:00:00,15,3,3,0.2,0.19030055403709412,0.9474167823791504,0,0,0,0.0,15,3,3,0.2,0,2,0,0.4666666666666667,0.0,0.09375,0.0,0.3923941610256831,0.09636420100927354,uncertain,Bot:2; Web Attack � XSS:1
1.1.1.1,2026-05-11 09:00:00,38,3,3,0.07894736842105263,0.07238098233938217,0.9620083570480347,0,0,0,0.0,38,3,3,0.07894736842105263,0,1,0,0.5263157894736842,0.0,0.2375,0.0,0.3332179638377407,0.05615034426905607,uncertain,Bot:3
10.10.20.21,2026-05-11 09:00:00,15,2,1,0.13333333333333333,0.1023232638835907,0.6769250631332397,0,0,0,0.0,15,2,1,0.13333333333333333,0,2,0,0.6,0.0,0.03125,0.0,0.32451772411664326,0.053224045137564346,uncertain,DDoS:2
10.10.20.24,2026-05-11 09:00:00,15,1,1,0.06666666666666667,0.0698603093624115,0.9614484310150146,0,0,0,0.0,15,1,1,0.06666666666666667,0,2,0,0.4666666666666667,0.0,0.03125,0.0,0.36898189942042037,0.03177497317393621,uncertain,DoS slowloris:1
10.10.20.23,2026-05-11 09:00:00,15,1,1,0.06666666666666667,0.06127277389168739,0.8414827585220337,0,0,0,0.0,15,1,1,0.06666666666666667,0,2,0,0.26666666666666666,0.0,0.03125,0.0,0.33899048129717513,0.029628089306255184,uncertain,Bot:1
10.10.10.15,2026-05-11 10:00:00,109,25,22,0.22935779816513763,0.23426882922649384,0.9999769926071167,53,11,10,0.20754716981132076,56,14,12,0.25,2,2,20,0.45871559633027525,0.0,1.0,0.58710880871089,0.5866364310185115,0.4167029178830472,uncertain,Bot:15; PortScan:3; Web Attack � Sql Injection:2
10.10.20.23,2026-05-11 10:00:00,120,28,25,0.23333333333333334,0.22737130522727966,0.9999758005142212,60,16,14,0.26666666666666666,60,12,11,0.2,2,2,23,0.525,0.0,1.0,0.5966014695735204,0.5725550693815404,0.4135094929734866,uncertain,Bot:16; PortScan:5; SSH-Patator:2
