node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
104.16.132.229,2026-05-11 09:00:00,75,17,13,0.22666666666666666,0.20899108052253723,0.9999620318412781,38,10,8,0.2631578947368421,37,7,5,0.1891891891891892,2,1,7,0.4666666666666667,0.0,1.0,0.6160778186823193,0.5768465683911298,0.4043378602207244,uncertain,Bot:3; Web Attack � Sql Injection:3; PortScan:3
10.10.10.13,2026-05-11 09:00:00,64,12,11,0.1875,0.1997087448835373,0.9999739527702332,45,7,6,0.15555555555555556,19,5,5,0.2631578947368421,2,1,15,0.34375,0.0,1.0,0.5867613819572661,0.6206119243408504,0.384093852887551,uncertain,PortScan:4; Web Attack � Sql Injection:2; DoS Slowhttptest:2
61.135.169.121,2026-05-11 09:00:00,76,14,10,0.18421052631578946,0.18165312707424164,0.9999739527702332,38,8,5,0.21052631578947367,38,6,5,0.15789473684210525,2,1,17,0.4473684210526316,0.0,1.0,0.597441886632066,0.5790877319637098,0.37962380808434987,uncertain,Bot:5; PortScan:3; Web Attack � XSS:1
10.10.10.12,2026-05-11 09:00:00,65,11,11,0.16923076923076924,0.1689782291650772,0.9999656677246094,46,6,6,0.13043478260869565,19,5,5,0.2631578947368421,2,1,13,0.5076923076923077,0.0,1.0,0.5488222256518793,0.5932770107294384,0.36522114592003185,uncertain,Bot:3; Web Attack � XSS:2; DDoS:2
8.8.8.8,2026-05-11 09:00:00,76,12,10,0.15789473684210525,0.15010172128677368,0.9999885559082031,38,5,4,0.13157894736842105,38,7,6,0.18421052631578946,2,1,13,0.3684210526315789,0.0,1.0,0.5530504535687597,0.5564405430827224,0.3585780619006408,uncertain,Bot:6; Web Attack � XSS:2; DoS Hulk:1
10.10.10.14,2026-05-11 09:00:00,65,15,12,0.23076923076923078,0.21499605476856232,0.9979637265205383,46,11,10,0.2391304347826087,19,4,2,0.21052631578947367,2,1,16,0.49230769230769234,0.0,1.0,0.5844619275694308,0.4941630357190182,0.3505607545828288,uncertain,Web Attack � Sql Injection:5; Bot:5; DoS Slowhttptest:1
10.10.10.15,2026-05-11 09:00:00,63,12,10,0.19047619047619047,0.17062829434871674,0.9999620318412781,44,9,7,0.20454545454545456,19,3,3,0.15789473684210525,2,1,10,0.49206349206349204,0.0,1.0,0.5942056380309069,0.47263049634925103,0.34687073273504887,uncertain,PortScan:3; Bot:3; DoS Hulk:2
10.10.10.18,2026-05-11 09:00:00,63,11,9,0.1746031746031746,0.17440545558929443,0.9668407440185547,44,7,6,0.1590909090909091,19,4,3,0.21052631578947367,2,1,14,0.4603174603174603,0.0,1.0,0.5776393593260736,0.5204611255411515,0.34499927154523125,uncertain,SSH-Patator:3; Bot:3; Web Attack � XSS:2
114.114.114.114,2026-05-11 09:00:00,75,11,9,0.14666666666666667,0.1455947756767273,0.9999656677246094,38,7,6,0.18421052631578946,37,4,3,0.10810810810810811,2,1,15,0.49333333333333335,0.0,1.0,0.5740675150825266,0.497352899060593,0.3169144596849476,uncertain,Bot:4; PortScan:3; DDoS:2
10.10.10.17,2026-05-11 09:00:00,64,10,7,0.15625,0.14072200655937195,0.996192991733551,45,5,4,0.1111111111111111,19,5,3,0.2631578947368421,2,1,12,0.453125,0.0,0.875,0.5433035847213533,0.522583485852208,0.2911700849731763,uncertain,Bot:3; Web Attack � Sql Injection:2; PortScan:1
