node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
172.16.50.50,2026-05-10 15:00:00,180,134,132,0.7444444444444445,0.7450271844863892,0.9999960660934448,110,85,84,0.7727272727272727,70,49,48,0.7,8,8,25,0.5444444444444444,0.0,1.0,0.8094764474021408,0.7877338824669521,0.7951456850104861,suspected_compromised_host,Bot:44; Infiltration:32; SSH-Patator:19
203.119.144.80,2026-05-10 15:00:00,21,15,15,0.7142857142857143,0.714898407459259,0.9999849200248718,8,5,5,0.625,13,10,10,0.7692307692307693,1,1,6,0.5714285714285714,0.0,0.35,0.603720275759697,0.6427988331134503,0.5965817447219576,uncertain,Bot:6; Infiltration:3; PortScan:2
151.101.1.69,2026-05-10 15:00:00,42,22,21,0.5238095238095238,0.5005213022232056,0.9996291399002075,17,8,8,0.47058823529411764,25,14,13,0.56,4,5,9,0.42857142857142855,0.0,0.7,0.6421305887839373,0.6548836946120629,0.5460687009059415,uncertain,Bot:8; Infiltration:5; SSH-Patator:4
8.8.8.8,2026-05-10 15:00:00,45,22,21,0.4888888888888889,0.4687815308570862,0.9999772906303406,17,8,7,0.47058823529411764,28,14,14,0.5,4,5,8,0.4222222222222222,0.0,0.75,0.633783635647357,0.6481206106288093,0.5436496310802846,uncertain,Bot:8; Infiltration:6; PortScan:2
61.135.169.121,2026-05-10 15:00:00,42,22,21,0.5238095238095238,0.5183848738670349,0.9999948143959045,18,8,8,0.4444444444444444,24,14,13,0.5833333333333334,5,5,12,0.5476190476190477,0.0,0.7,0.6212368951903449,0.6643567863947306,0.5426914565619968,uncertain,Bot:8; DDoS:3; PortScan:3
104.16.132.229,2026-05-10 15:00:00,42,21,21,0.5,0.5146678686141968,0.9999960660934448,18,8,8,0.4444444444444444,24,13,13,0.5416666666666666,5,5,11,0.47619047619047616,0.0,0.7,0.6120881961451636,0.6603754633512253,0.5370003004868825,uncertain,Bot:6; Infiltration:5; FTP-Patator:4
114.114.114.114,2026-05-10 15:00:00,40,18,18,0.45,0.45259079337120056,0.9997296333312988,16,8,8,0.5,24,10,10,0.4166666666666667,4,5,10,0.45,0.0,0.6666666666666666,0.6306223432223003,0.5919830294450125,0.4948143650094668,uncertain,Bot:5; Infiltration:4; SSH-Patator:3
52.84.217.72,2026-05-10 15:00:00,43,18,18,0.4186046511627907,0.4556688666343689,0.999987781047821,19,7,7,0.3684210526315789,24,11,11,0.4583333333333333,5,5,12,0.6046511627906976,0.0,0.7166666666666667,0.5832721726189282,0.6328174016692422,0.4873311293472908,uncertain,Bot:7; Infiltration:3; FTP-Patator:3
23.45.119.216,2026-05-10 15:00:00,42,19,19,0.4523809523809524,0.4805814325809479,0.9999728798866272,18,6,6,0.3333333333333333,24,13,13,0.5416666666666666,5,5,10,0.6666666666666666,0.0,0.7,0.5878676603237787,0.645980240824895,0.4856215486214275,uncertain,Bot:6; Infiltration:4; PortScan:3
172.16.50.62,2026-05-10 15:00:00,43,10,10,0.23255813953488372,0.2571399509906769,0.9999728798866272,26,4,4,0.15384615384615385,17,6,6,0.35294117647058826,8,8,8,0.5348837209302325,0.0,0.7166666666666667,0.5004183040979581,0.6189444109505299,0.3361171284751588,uncertain,Bot:3; SSH-Patator:3; PortScan:2
172.16.50.61,2026-05-10 15:00:00,50,11,11,0.22,0.2102617472410202,0.9999647736549377,26,8,8,0.3076923076923077,24,3,3,0.125,8,8,9,0.5,0.0,0.8333333333333334,0.6522289726978694,0.521025487780571,0.31635710347692175,uncertain,Bot:4; PortScan:2; Web Attack � XSS:2
1.1.1.1,2026-05-10 15:00:00,22,7,7,0.3181818181818182,0.3263894021511078,0.9999418258666992,8,3,3,0.375,14,4,4,0.2857142857142857,3,4,5,0.5454545454545454,0.0,0.3208333333333333,0.5081292311350505,0.4667705415260224,0.30113029155509297,uncertain,PortScan:2; SSH-Patator:2; Web Attack � Sql Injection:1
172.16.50.60,2026-05-10 15:00:00,50,8,7,0.16,0.1731949746608734,0.9843527674674988,26,5,4,0.19230769230769232,24,3,3,0.125,8,8,10,0.48,0.0,0.7291666666666667,0.5692531373256293,0.5078946590423584,0.27230395199855173,uncertain,Bot:4; DDoS:1; Web Attack � XSS:1
172.16.50.63,2026-05-10 15:00:00,16,1,1,0.0625,0.07786193490028381,0.999964714050293,12,1,1,0.08333333333333333,4,0,0,0.0,8,4,6,0.375,0.0,0.03333333333333333,0.38540784517923987,0.0,0.03300715039173762,uncertain,PortScan:1
